NAME|ADDL CO INFO|ADDRESS 1|ADDRESS 2|CITY|STATE|ZIP|LATITUDE|LONGITUDE
MEIJER GREAT LAKES LIMITED PARTNERSHIP|DBA MEIJER PHARMACY #218|2253 N RICHMOND RD||MCHENRY|IL|60051|42.359832|-88.267558
WAL-MART PHARMACY 10-3828||4006 ESTES PARKWAY||LONGVIEW|TX|75603|32.437011|-94.716291
WAL-MART PHARMACY 10-0039||2500 SOUTH MAIN||FORT SCOTT|KS|66701|37.808098|-94.705494
SAFEWAY INC|SAFEWAY PHARMACY #1643|3169 CRATER LAKE HIWAY||MEDFORD|OR|97504|42.36195|-122.857703
HIGHLAND PARK CVS, L.L.C.|DBA: CVS/PHARMACY  # 02903|400 OGDEN AVE.||DOWNERS GROVE|IL|60515|41.809714|-87.995482
GENOVESE DRUG STORES, INC.|RITE AID #10633|901 MERRICK ROAD||COPIAGUE|NY|11726|40.669197|-73.392685
WALGREEN CO.|DBA: WALGREENS # 06370|14600 SW MURRAY SCHOLLS DR #201||BEAVERTON|OR|97007|45.437849|-122.828858
SAM'S PHARMACY 10-4713||19091 I-45SOUTH||SHENANDOAH|TX|77385|30.181785|-95.451569
THE STOP & SHOP SUPER MARKET|DBA THE SHOP & SHOP PHARMACY #574|158 RTE 25A||SETAUKET|NY|11733|40.939203|-73.109318
WALGREEN CO.|DBA: WALGREENS # 06001|5065 HONONEGAH RD||ROSCOE|IL|61073|42.429386|-89.01785
RANDALLS FOOD AND DRUGS LP|RANDALLS PHARMACY #1858|10228 BROADWAY||PEARLAND|TX|77584|29.555855|-95.37812
WALGREEN CO.|DBA: WALGREENS # 05648|700 12TH AVENUE S||NAMPA|ID|83651|43.574038|-116.565666
WALGREEN CO.|DBA: WALGREENS # 07457|12000 PRINCETON DRIVE||HUNTLEY|IL|60142|42.1501|-88.4337
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 05273|5430 BISSONNET ST.||BELLAIRE|TX|77401|29.704003|-95.475495
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 05388|3923 GARTH RD.||BAYTOWN|TX|77521|29.765978|-94.977637
THE STOP & SHOP SUPERMARKET|DBA STOP & SHOP PHARMACY #546|65 SHORE RD||PORT WASHINGTON|NY|11050|40.837084|-73.702231
SAFEWAY INC|SAFEWAY PHARMACY #2696|14840 SW WEBSTER ROAD||MILWUAKIE|OR|97267||
KING KULLEN PHARMACIES CORP||598 STEWART AVE|KING KULLEN PHARMACY #46|BETHPAGE|NY|11714|40.744739|-73.481798
ANDROSCOGGIN VALLEY HOSPITAL INC||59 PAGE HILL RD||BERLIN|NH|03570|44.487468|-71.156741
BLANKS PHARMACY||272 W. PIKE ST||COVINGTON|KY|41011|39.080761|-84.515057
E BOSTON NEIGHBORHOOD HLTH CT|ATTN PHARMACY|10 GOVE ST||EAST BOSTON|MA|02128|42.372332|-71.038307
KPH HEALTHCARE SERVICES, INC.|KINNEY DRUGS #09|700 CANTON STREET||OGDENSBURG|NY|13669|44.690341|-75.479248
BERTRAND CHAFFEE HOSPITAL|BERTRAND CHAFFEE HOSPITAL|224 E MAIN ST|PHARMACY DEPARTMENT|SPRINGVILLE|NY|14141|42.509733|-78.657929
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 01259|231 MASSACHUSETTS AVENUE||BOSTON|MA|02115|42.344332|-71.086496
KEARNEY COUNTY COMMUNITY HOSP|KEARNEY CO. HEALTH SERVICES|727 E 1ST ST||MINDEN|NE|68959|40.495633|-98.943349
BRATTLEBORO MEMORIAL HOSP|PHARMACY DEPT.|17 BELMONT AVE||BRATTLEBORO|VT|05301|42.842902|-72.567318
CLINIC PHARMACY||1001 7TH ST NE|P.O. BOX 1100|DEVILS LAKE|ND|58301|48.114927|-98.850672
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 00761|560 PASSIAC AVE|WEST CALDWELL S/C|WEST CALDWELL|NJ|07006|40.849581|-74.296972
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 00808|101 PLAZA CENTER||SECAUCUS|NJ|07094|40.79085|-74.057146
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 00781|1276 UPPER FRONT ST.||BINGHAMTON|NY|13901|42.159046|-75.895425
GRAND RIVER MEDICAL CENTER||501 AIRPORT RD|ATTN: PHARMACY|RIFLE|CO|81650|39.520779|-107.769926
RITE AID OF NEW YORK, INC.|RITE AID #629|1000 NORTH CLINTON AVENUE||ROCHESTER|NY|14621|43.17745|-77.613236
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 00375|260 DELAWARE AVENUE||DELMAR|NY|12054|42.626039|-73.821844
DUANE READE||37 BROADWAY||NEW YORK|NY|10006|40.706311|-74.013085
DUANE READE||100 WEST 57TH STREET||NEW YORK|NY|10019|40.764118|-73.977814
GUTHRIE COUNTY HOSPITAL||710 N 12TH ST||GUTHRIE CENTER|IA|50115|41.683354|-94.49418
KAISER FOUNDATION HEALTH PLAN|DBA KAISER FOUNDATION HEALTH|PLAN PHARMACY #361|97 SAN MARIN DRIVE|NOVATO|CA|94945|38.122177|-122.605079
KAISER FOUNDATION HEALTH PLAN||DBA KAISER PERMANENTE ROCK CREEK PHARMACY|280 EXEMPLA CIR|LAFAYETTE|CO|80026|39.969317|-105.086249
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 00753|185 NORTH WINTON ROAD||ROCHESTER|NY|14610|43.148717|-77.5537
MASS EYE & EAR INFIRMARY|PHARMACY DEPARTMENT|243 CHARLES ST||BOSTON|MA|02114|42.362762|-71.070123
MODEN-GIROUX INC||DBA/MIDDLEPORT FAMILY HEALTH C|81 ROCHESTER RD PO BOX 188|MIDDLEPORT|NY|14105|43.192322|-78.485767
CONNECTICUT CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01027|372 WEST MAIN STREET||NORWICH|CT|06360|41.520908|-72.091914
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 04347|11223 GRANGER RD.||GARFIELD HEIGHTS|OH|44125|41.417201|-81.606855
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 03432|535 DELAWARE AVE||MARION|OH|43302|40.579868|-83.126923
ROLLA DRUG INC||117 MAIN AVE E|PO BOX 819|ROLLA|ND|58367|48.859435|-99.614978
SAFEWAY INC|SAFEWAY PHARMACY #0950|16405 HWY 116||GUERNEVILLE|CA|95446|38.5008|-123.000882
SAFEWAY INC|SAFEWAY PHARMACY #3728|1414 MAIN STREET||CANON CITY|CO|81212|38.446323|-105.228233
SAFEWAY INC|SAFEWAY PHARMACY #0344|9160 W COLFAX AVE||LAKEWOOD|CO|80215|39.739304|-105.098858
SAFEWAY INC|SAFEWAY PHARMACY #3132|5100 BROADWAY||OAKLAND|CA|94611|37.834594|-122.249728
SAFEWAY INC|SAFEWAY PHARMACY #1286|3275 W. COLORADO AVENUE||COLORADO SPRINGS|CO|80904|38.855371|-104.876613
SAFEWAY INC|SAFEWAY PHARMACY #2913|2160 WEST DRAKE ROAD UNIT 6||FORT COLLINS|CO|80526|40.554258|-105.11642
ALLINA HEALTH UNITY  PHARMACY||550 OSBORNE RD NE||FRIDLEY|MN|55432|45.106497|-93.257044
BOYNTON HEALTH PHARMACY||410 CHURCH ST SE # N300||MINNEAPOLIS|MN|55455|44.973104|-93.23402
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 01015|42 BEALE STREET||WOLLASTON|MA|02170|42.2665|-71.017397
WALGREEN CO.|DBA: WALGREENS # 01430|1701 SOUTH ST||LINCOLN|NE|68502|40.791526|-96.696532
WALGREEN CO.|DBA: WALGREENS #12257|260 EL CAMINO REAL||BURLINGAME|CA|94010|37.576282|-122.349085
WALGREEN CO.|DBA: WALGREENS # 00101|3382 CASTRO VALLEY BLVD||CASTRO VALLEY|CA|94546|37.695765|-122.076929
CONNECTICUT CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 00822|40 EAST ST.||NEW MILFORD|CT|06776|41.579419|-73.408444
WALGREEN CO.|DBA: WALGREENS # 07454|901 N ANKENY BLVD||ANKENY|IA|50023|41.738803|-93.60008
WAL-MART PHARMACY 10-1617||4400 EAST 2ND STREET||CASPER|WY|82609|42.849109|-106.266908
WAL-MART PHARMACY 10-1723||5101 SOUTHEAST 14TH STREET||DES MOINES|IA|50320|41.537731|-93.596572
KPH HEALTHCARE SERVICES, INC.|KINNEY DRUGS #36|14 CLINTON AVENUE||CORTLAND|NY|13045|42.601556|-76.179793
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01980|7048 MECHANICSVILLE TPKE||MECHANICSVILLE|VA|23111|37.612254|-77.339165
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01978|2100 S. CRATER RD.||PETERSBURG|VA|23805|37.202223|-77.380065
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01976|5100 S LABURNUM AVE||RICHMOND|VA|23231|37.516838|-77.350402
WALGREEN CO.|DBA: WALGREENS # 03182|7045 O STREET||LINCOLN|NE|68510|40.813121|-96.623989
SAFEWAY INC|SAFEWAY PHARMACY #0305|1071 EL CAMINO REAL||REDWOOD CITY|CA|94063|37.4836|-122.231365
ALLINA HEALTH PIPER BUILDING PHARMACY||913 E 26TH ST|1ST FLOOR PIPER BUILDING|MINNEAPOLIS|MN|55404|44.955393|-93.26101
SAFEWAY INC|SAFEWAY PHARMACY #1257|4495 FIRST ST||LIVERMORE|CA|94551|37.69819|-121.742676
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01928|59 WASHINGTON ST|COURT STREET PLAZA|HOBOKEN|NJ|07030|40.736437|-74.031011
PUBLIX PHARMACY|PUBLIX PHARMACY #0481|650 W 23RD ST||PANAMA CITY|FL|32405|30.191221|-85.669594
SAFEWAY INC|SAFEWAY PHARMACY #2341|620 W PLATTE AVENUE||FORT MORGAN|CO|80701|40.253882|-103.808879
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00073|5 MACY STREET||AMESBURY|MA|01913|42.847322|-70.929121
HANNAFORD BROS. CO., LLC|DBA HANNAFORD SUPERMARKET & PHARMACY #8173|383 WILSON ST||BREWER|ME|04412|44.784625|-68.752918
BYRD WATSON DRUG|BYRD WATSON DRUG|1071 W BROADWAY|P.O. BOX 1747|CENTRALIA|IL|62801|38.529627|-89.151666
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01272|135 KINDERKAMACK ROAD||RIVER EDGE|NJ|07661|40.912798|-74.036401
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 01885|10 MEETING HOUSE ROAD||LITTLETON|MA|01460|42.546755|-71.471721
THRIFTY WHITE PHARMACY #735||111 W VERNON AVE||FERGUS FALLS|MN|56537|46.277977|-96.074832
ALLINA HEALTH WESTHEALTH PHARMACY||2855 CAMPUS DRIVE||PLYMOUTH|MN|55441|45.011375|-93.454556
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 00530|309 MAIN ST.||NEW ROCHELLE|NY|10801|40.913183|-73.774895
PEOPLES CLINIC PHARMACY||905 FRANKLIN ST||WATERLOO|IA|50703|42.498807|-92.329396
ALBERTSONS LLC|SAV-ON PHARMACY # 816|1601 HWY 50 WEST||PUEBLO|CO|81008|38.310427|-104.627913
HANNAFORD BROS. CO., LLC|DBA HANNAFORD SUPERMARKET & PHARMACY #8279|50 COTTAGE ROAD||SOUTH PORTLAND|ME|04106|43.637978|-70.252127
BUDGET DRUG||2015 LIBRARY CIRCLE, #102||GRAND FORKS|ND|58201|47.900096|-97.047385
CCM HEALTH||824 N 11TH ST||MONTEVIDEO|MN|56265|44.95389|-95.712771
GOOD DAY PHARMACY||2033 BOISE AVE||LOVELAND|CO|80538|40.413864|-105.054033
DOUGLAS COUNTY MEMORIAL HOSP||708 8TH ST||ARMOUR|SD|57313|43.324997|-98.346272
DESAI'S PHARMACY INC||228 W 238 ST||BRONX|NY|10463|40.884762|-73.90003
AVERA MCKENNAN CAMPUS PHARMACY||1325 S CLIFF AVE STE CP||SIOUX FALLS|SD|57105|43.53386|-96.71505
THOMPSON DEAN DRUG||911 W 7TH ST||SIOUX CITY|IA|51103|42.503684|-96.418591
DUANE READE||1430 BROADWAY||NEW YORK|NY|10018|40.754121|-73.98675
P H S INDIAN HOSPITAL|IHS|PHARMACY|425 7TH ST NW|CASS LAKE|MN|56633|47.384428|-94.608984
EMORY CENTRE PHARMACY||527 EMORY DR SUITE 106||OWENSBORO|KY|42301|37.748136|-87.114442
ELIZABETHTOWN COMMUNITY HOSPITAL||75 PARK ST|PO BOX 277|ELIZABETHTOWN|NY|12932|44.215808|-73.59597
ESTES PARK HEALTH||555 PROSPECT AVE||ESTES PARK|CO|80517|40.371536|-105.515961
FREDERICK H LANGE INC||2205 NOTT ST||SCHENECTADY|NY|12309|42.815909|-73.894264
FILLMORE & FISHERS PHARMACY INC||138 N MAIN ST||WELLSVILLE|NY|14895|42.122243|-77.948173
HIGHLAND PARK CVS, L.L.C.|DBA: CVS/PHARMACY  # 06389|1022 W. MAIN ST.||SALEM|IL|62881|38.62683|-88.956001
KENTUCKY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06208|2222 BARDSTOWN RD.||LOUISVILLE|KY|40205|38.224188|-85.693143
WEST VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06278|842 NATIONAL RD.||WHEELING|WV|26003|40.076628|-80.695507
GOOCHLAND PHARMACY INC||PO BOX 166|1956 SANDY HOOK RD|GOOCHLAND|VA|23063|37.700228|-77.889468
KENTUCKY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06345|24 W LEXINGTON AVE||WINCHESTER|KY|40391|37.991888|-84.179195
KENTUCKY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06337|1201 INDIAN MOUND DRIVE||MOUNT STERLING|KY|40353|38.057503|-83.956297
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 06052|250 PAGE AVE.||STATEN ISLAND|NY|10307|40.518074|-74.234694
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 01171|15 WALNUT RD.|HAMILTON PLAZA|SOUTH HAMILTON|MA|01982|42.610298|-70.872997
GEROULD'S PROF PHCY INC|GEROULD'S PHARMACY INC.|215 HOFFMAN ST||ELMIRA|NY|14905|42.084894|-76.822692
WEST VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06312|2811 ROBERT C. BYRD DR.||BECKLEY|WV|25801||
HIGHLAND PARK CVS, L.L.C.|DBA: CVS/PHARMACY  # 06833|1 WEST EDWARDSVILLE ROAD||WOOD RIVER|IL|62095|38.874307|-90.099253
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 06047|640 ARTHUR KILL ROAD||STATEN ISLAND|NY|10308|40.56053|-74.162914
KENTUCKY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06203|3997 7TH STREET RD.||LOUISVILLE|KY|40216|38.192284|-85.807256
HIGHLAND PARK CVS, L.L.C.|DBA: CVS/PHARMACY  # 06921|225 N. POPLAR ST.||CENTRALIA|IL|62801|38.528935|-89.132102
HIGHLAND PARK CVS, L.L.C.|DBA: CVS/PHARMACY  # 06388|801 W. MAIN ST.||MARION|IL|62959|37.730679|-88.931983
THRIFT DRUG, INC.|RITE AID #10526|755 MEMORIAL PKY (US HWY 22)||PHILLIPSBURG|NJ|08865|40.698157|-75.173277
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 00415|750 LOUDON RD.||LATHAM|NY|12110||
MEIJER PHARMACY #111||2153 MARION-MT. GILEAD ROAD||MARION|OH|43302|40.58125|-83.072451
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 01001|1080 EASTERN AVE||MALDEN|MA|02148|42.430426|-71.040137
CVS MANCHESTER NH, L.L.C.|DBA: CVS/PHARMACY  # 00639|242 MAIN STREET||NASHUA|NH|03060|42.757558|-71.463304
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00394|1479 NEWMAN AVE.||SEEKONK|MA|02771|41.887783|-71.333028
VIAHEALTH OF WAYNE|NEWARK-WAYNE COMMUNITY HOSPITAL|1200 DRIVING PARK AVE|PO BOX 111|NEWARK|NY|14513|43.059772|-77.102043
NORTHWESTERN MEDICAL CTR, INC||133 FAIRFIELD ST||SAINT ALBANS|VT|05478|44.807653|-73.072321
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 00631|75 N. MIDDLETOWN RD.||PEARL RIVER|NY|10965|41.061983|-74.01314
IOWA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 08544|1825 E SAN MARNAN DRIVE||WATERLOO|IA|50702|42.467104|-92.321679
NANTUCKET COTTAGE HOSPITAL||57 PROSPECT ST||NANTUCKET|MA|02554|41.275612|-70.100523
RITE AID OF NEW YORK, INC.|RITE AID #442|138 ELM STREET||PENN YAN|NY|14527|42.660517|-77.055497
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 03312|703 W ERVIN ST||VAN WERT|OH|45891|40.859015|-84.59309
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 03332|14000 RIDGE ROAD||NORTH ROYALTON|OH|44133|41.313515|-81.734885
POTOMAC VALLEY HOSPITAL OF WV|HOSPITAL/CLINIC|100 PIN OAK LN|HOSPITAL CLINIC|KEYSER|WV|26726|39.409654|-79.003195
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 04330|140 SOLON ROAD||BEDFORD|OH|44146|41.388368|-81.52697
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 03343|1491 SOM CENTER RD||MAYFIELD HEIGHTS|OH|44124|41.520409|-81.438511
RITE AID OF NEW YORK, INC.|RITE AID #761|2887 HARLEM ROAD||CHEEKTOWAGA|NY|14225|42.921851|-78.784055
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 05722|1217 E. MAIN ST.||BEDFORD|VA|24523|37.326637|-79.504292
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 03949|2001 COLONIAL AVE. SW||ROANOKE|VA|24015|37.256305|-79.95443
RITE AID OF NEW YORK, INC.|RITE AID #1912|3987 LOCKPORT OLCOTT ROAD||LOCKPORT|NY|14094|43.219762|-78.676753
RITE AID OF NEW YORK, INC.|RITE AID #1597|125 SOUTH TRANSIT STREET||LOCKPORT|NY|14094|43.164074|-78.697047
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 03503|1351 BOB WHITE BLVD.||PULASKI|VA|24301|37.052608|-80.750893
VIRGINIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 05729|3231 HALIFAX ROAD||SOUTH BOSTON|VA|24592|36.728628|-78.91898
RITE AID OF NEW YORK, INC.|RITE AID #1617|238 HOOKER AVENUE||POUGHKEEPSIE|NY|12603|41.686738|-73.911981
RITE AID OF NEW YORK, INC.|RITE AID #497|350 NIAGARA STREET||BUFFALO|NY|14201|42.8936|-78.885255
SMITH DRUG CO||104 N LINCOLN BLVD||HODGENVILLE|KY|42748|37.57424|-85.740524
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 03302|7230 MARKET STREET||BOARDMAN|OH|44512|41.025336|-80.6629
RITE AID OF NEW YORK, INC.|RITE AID #1962|284 CONNECTICUT STREET||BUFFALO|NY|14213|42.904909|-78.889886
RITE AID OF NEW YORK, INC.|RITE AID #260|1000 PENNSYLVANIA AVENUE||ELMIRA|NY|14904|42.060538|-76.811036
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 03301|28100 CHAGRIN BLVD.||WOODMERE|OH|44122|41.46221|-81.479646
RITE AID OF NEW YORK, INC.|RITE AID #868|9 BROAD STREET||SALAMANCA|NY|14779|42.154997|-78.716492
SULLIVAN'S PHARMACY INC||1 CORINTH ST||ROSLINDALE|MA|02131|42.286615|-71.130789
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00730|501 BOSTON POST RD, RTE 20|SUDBURY PLZ|SUDBURY|MA|01776|42.359842|-71.429222
SAFEWAY INC|SAFEWAY PHARMACY #0556|601 BROADWAY||SCOTTSBLUFF|NE|69361|41.853805|-103.662326
STUDENT WELLNESS CENTER PHCY|NORTH DAKOTA STATE UNIVERSITY|1707 CENTENNIAL BLVD.||FARGO|ND|58102||
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 00731|34 CONGRESS ST.||SARATOGA SPRINGS|NY|12866|43.07864|-73.788503
SIOUX CENTER HEALTH||1101 9TH ST SE||SIOUX CENTER|IA|51250|43.068025|-96.157877
MONUMENT HEALTH LEAD DEADWOOD HOSPITAL||61 CHARLES ST||DEADWOOD|SD|57732|44.370006|-103.72885
SAFEWAY INC|SAFEWAY PHARMACY #1446|11051 S PARKER ROAD||PARKER|CO|80134|39.515575|-104.764743
SHAW PHARMACY||219 N MAIN ST||MARISSA|IL|62257|38.247082|-89.754466
THE STOP & SHOP SUPERMARKT CO|DBA STOP & SHOP PHARMACY#80|1277 LIBERTY ST||SPRINGFIELD|MA|01104|42.138691|-72.582498
U S PUBLIC HLTH SERVICE IND|IHS|P.O. BOX 210|318 ABALONE LOOP|MESCALERO|NM|88340|33.196596|-105.6241
FRANK & FRAN DRUGS INC||360 W 1ST ST S||FULTON|NY|13069|43.31448|-76.418022
USPHS INDIAN HEALTH CENTER|IHS|40520 COUNTY HIGHWAY 34|WHITE EARTH|OGEMA|MN|56569|47.092913|-95.85728
VOGEL PHARMACY INC||1475 ROUTE 9D STE A9||WAPPINGERS FALLS|NY|12590|41.529257|-73.964663
UNIVERSITY HOSPITAL-PHARMACY|SUNY HEALTH SCIENCE CTR AT SYRACUSE|750 E ADAMS ST||SYRACUSE|NY|13210|43.043441|-76.140153
WALGREEN EASTERN CO., INC.|DBA: WALGREENS # 05755|413 WASHINGTON STREET||STOUGHTON|MA|02072|42.134576|-71.101862
WHITE DRUG ENTERPRISES, INC|DBA WHITE DRUG #25|402 EAST MAIN||SIDNEY|MT|59270|47.714084|-104.152672
WHITE DRUG #107||707 HIGHWAY 33 S STE 12||CLOQUET|MN|55720|46.711553|-92.464292
WAL-MART PHARMACY 10-1562||13020 RIVERDALE DRIVE||COON RAPIDS|MN|55448|45.206991|-93.359326
WALGREEN CO.|DBA: WALGREENS # 04405|2508 W BROADWAY||COUNCIL BLUFFS|IA|51501|41.262074|-95.882196
WALGREEN CO.|DBA: WALGREENS # 05178|5205 RED BUG LAKE RD||WINTER SPRINGS|FL|32708|28.647375|-81.278918
WALGREEN EASTERN CO., INC.|DBA: WALGREENS # 05200|1905 CORLIES AVE||NEPTUNE|NJ|07753|40.208188|-74.036632
WALGREEN CO.|DBA: WALGREENS # 07107|2300 E LOHMAN AVE||LAS CRUCES|NM|88001|32.312742|-106.751791
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00119|451 MAIN STREET||WAKEFIELD|MA|01880|42.501866|-71.069665
W W INC|DBA THE MEDICINE SHOPPE|1605 UNIVERSITY DR S||FARGO|ND|58103|46.855434|-96.798706
THRIFTY WHITE PHARMACY #023||321 HIGHWAY 10 W||DETROIT LAKES|MN|56501|46.820111|-95.848846
YORK GENERAL HOSPITAL INC||2222 LINCOLN AVE||YORK|NE|68467|40.882791|-97.591959
WALGREEN EASTERN CO., INC.|DBA: WALGREENS # 07347|129 SOMERSET ST||SOMERVILLE|NJ|08876|40.569526|-74.625188
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 04811|27120 BAGLEY ROAD||OLMSTED TWP|OH|44138|41.372786|-81.944913
WALGREEN EASTERN CO INC|DBA: WALGREENS # 02122|1230 NEPPERHAN AVE||YONKERS|NY|10703|40.965986|-73.872163
WALGREEN CO.|DBA: WALGREENS # 04327|6006 BEACH BLVD.||JACKSONVILLE|FL|32216|30.292341|-81.601817
KAISER FOUNDATION HEALTH PLAN OF COLORADO|DBA:  KAISER PERMANENTE|LONGMONT PHARMACY|2345 BENT WAY|LONGMONT|CO|80503|40.149142|-105.132598
WALGREEN CO.|DBA: WALGREENS # 05658|408 E MICHIGAN STREET||ORLANDO|FL|32806|28.512775|-81.371878
SAFEWAY INC|SAFEWAY PHARMACY #0583|1606 NORTH AVE STE 2||SPEARFISH|SD|57783|44.500191|-103.858402
THE MARY IMOGENE BASSETT HOSP|OUTPATIENT PHARMACY|1 ATWELL RD|OUTPATIENT PHARMACY|COOPERSTOWN|NY|13326|42.695257|-74.923346
WALGREEN EASTERN CO., INC.|DBA: WALGREENS # 02577|1228 BROADWAY||SAUGUS|MA|01906|42.457363|-71.023584
WAL-MART PHARMACY 10-1473||1881 MADISON AVENUE||MANKATO|MN|56001|44.166662|-93.950771
DUANE READE||122 E 42ND ST||NEW YORK|NY|10168|40.751244|-73.976685
SAFEWAY INC|SAFEWAY PHARMACY #1434|9080 BROOKS RD S||WINDSOR|CA|95492|38.551025|-122.807249
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 05054|100 EAST LAKE BLVD||MAHOPAC|NY|10541|41.373926|-73.72975
WAL-MART PHARMACY 10-1901||3901 HARRISON AVENUE||BUTTE|MT|59701|45.964848|-112.508256
MARTIN'S FOODS OF SOUTH BURLINGTON, LLC|DBA HANNAFORD SUPERMARKET & PHARMACY #8386|579 TROY SCHENECTADY ROAD||LATHAM|NY|12110|42.751715|-73.766063
HANNAFORD BROS. CO., LLC|DBA HANNAFORD SUPERMARKET & PHARMACY #8141|469 MAIN ST||DAMARISCOTTA|ME|04543|44.036088|-69.512045
ALLINA HEALTH UNITED PHARMACY||333 SMITH AVE N||SAINT PAUL|MN|55102|44.942746|-93.108209
HY-VEE PHARMACY #1052||A-3 COLLEGE SQUARE MALL|6301 UNIVERSITY|CEDAR FALLS|IA|50613|42.5143|-92.4229
DUANE READE|DUANE READE|700 8TH AVE STE G4||NEW YORK|NY|10036|40.758703|-73.988307
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 06053|2045 FOREST AVE.||STATEN ISLAND|NY|10303|40.626283|-74.157008
CORNER PHARMACY|JS/RF INC|504 ROCKSYLVANIA AVE||IOWA FALLS|IA|50126|42.521699|-93.263222
TOPS MARKETS|TOPS PHARMACY #403|2345 BUFFALO RD||GATES|NY|14624|43.146509|-77.712875
WAL-MART PHARMACY #10-0418||2831 HWY 15||FAIRBURY|NE|68352|40.1654|-97.1748
RITE AID OF NEW YORK, INC.|RITE AID #3627|1154 CLARKSON AVENUE||BROOKLYN|NY|11212|40.660906|-73.920153
KAISER FOUNDATION HOSP INCS||KFH O/P HOSPITAL PHARMACY #123|901 NEVIN AVE, MOB ADDITION|RICHMOND|CA|94801|37.937577|-122.36097
CARRINGTON DRUG||415 MAIN ST||CARRINGTON|ND|58421|47.44967|-99.11775
MEIJER PHARMACY #142||4702 MILAN ROAD||SANDUSKY|OH|44870|41.411806|-82.667419
SIOUXLAND COMM HLTH CTR PHARM||1021 NEBRASKA ST||SIOUX CITY|IA|51105|42.501418|-96.403851
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 04610|2801 GUILDERLAND AVE||ROTTERDAM|NY|12306|42.786556|-73.971351
RITE AID OF NEW YORK, INC.|RITE AID #4269|6201-23 FOURTH AVENUE||BROOKLYN|NY|11220||
MARG PHARMACY||76 GRAHAM AVE.||BROOKLYN|NY|11206|40.70361|-73.942269
RITE AID OF NEW YORK, INC.|RITE AID #3870|3700-06 JUNCTION BOULEVARD||FLUSHING|NY|11368||
